u,i,label,ts
5202,5203,10,81
2045,5200,-10,81
5203,4559,-10,81
2045,5201,-10,81
5203,2045,-10,81
5203,3719,-10,81
2045,5202,-10,81
5203,4172,-10,81
5203,1953,-10,81
2045,5203,-10,81
4559,5204,-10,81
5193,5204,10,81
2045,5193,-10,81
2045,5204,-10,81
4559,5205,-10,81
2045,5205,-10,81
2045,5197,-10,81
2045,5198,-10,81
4559,5206,1,81
4172,5206,1,81
2045,5206,-10,81
5186,5193,-10,81
2125,5193,-10,81
2125,5197,-10,81
2125,5198,-10,81
2125,5200,-10,81
2125,5201,-10,81
2125,5202,-10,81
2125,5203,-10,81
4511,5144,2,81
5144,4511,2,81
1,4172,1,81
4172,1,1,81
4172,4197,3,81
4197,4172,4,81
2125,5204,-10,81
2125,5205,-10,81
1,4559,1,81
4532,3725,1,81
4559,2484,-1,81
4197,2942,3,81
3527,5207,-10,81
4172,5208,1,81
5208,4172,1,81
2125,5207,-10,81
2125,5209,-10,81
1998,35,2,81
5091,35,2,81
2063,4172,4,81
5186,5146,1,81
5146,5186,1,81
550,1565,1,81
4536,5186,-10,81
1376,3743,-10,81
4833,3099,3,81
3099,4833,3,81
4172,3611,-1,81
4172,1348,-10,81
3725,4172,3,81
2125,5210,-10,81
4172,5192,-10,81
4172,4983,-10,81
35,5211,1,81
5211,35,1,81
4172,2590,-10,81
5146,3345,1,81
3345,5146,1,81
4172,5212,1,81
5212,4172,10,81
550,3040,1,81
3040,550,1,81
2388,550,1,81
3583,280,1,81
280,3583,1,81
5175,280,2,81
280,5175,2,81
5195,5213,1,81
5213,5195,2,81
2647,5214,-10,81
4315,2230,3,81
2230,4315,5,81
4993,4541,1,81
3750,5118,-2,81
4360,4172,5,81
4172,4360,5,81
2045,3195,-1,81
4291,3630,2,81
3630,4291,3,81
5195,5215,1,81
5215,5216,1,81
5216,5215,1,81
2125,5215,-2,81
2125,5216,-2,81
1810,5195,-10,81
1810,5215,-10,81
1810,5216,-10,81
2635,1894,1,81
5217,3099,1,81
3904,5218,1,81
5218,3904,1,81
4694,5219,1,81
5219,4694,1,81
5219,5195,-10,81
35,5220,-1,81
2125,5222,-10,81
2125,5223,-10,81
4360,41,1,81
41,4360,1,81
4172,2934,6,81
1731,1832,3,81
3828,5076,1,81
5076,3828,1,81
4291,5076,-10,81
3229,3107,1,81
3107,3229,1,81
5028,3107,2,81
5139,4649,1,81
4649,5139,1,81
2378,5224,1,81
4779,1894,1,81
1894,4779,1,81
5217,4840,1,81
2125,5225,-10,81
4840,5226,1,81
5226,4840,1,81
4172,5226,-1,81
3804,1334,1,81
5115,4840,-10,81
4172,5115,-10,81
4304,2431,1,81
2125,5115,-2,81
2431,4304,2,81
2378,4172,2,81
4172,2378,1,81
4172,777,-10,81
5228,2942,1,81
2942,5228,1,81
5228,5217,-10,81
41,1731,1,81
1731,41,1,81
4172,5217,-10,81
1810,5217,-10,81
3831,5217,-10,81
4840,5217,-1,81
4840,4304,1,81
4304,4840,1,81
2125,5230,-10,81
4592,5139,1,81
5139,4592,1,81
2045,3531,-1,81
4840,1810,1,81
1810,4840,1,81
5228,5231,1,81
5231,5228,1,81
5231,3107,1,81
3107,5231,1,81
5231,3988,1,81
3988,5231,1,81
5213,5228,-10,81
5213,2045,-10,81
2125,5192,-2,81
2125,5195,-2,81
2125,5213,-2,81
2125,5217,-2,81
2125,5232,-2,81
905,5192,-2,81
905,5195,-2,81
905,5213,-2,81
905,5217,-2,81
2125,5233,-2,81
5234,3452,10,81
3099,5217,-1,81
3452,5234,1,81
5235,3746,1,81
5231,3904,1,81
3904,5231,1,81
5231,4197,1,81
4197,5231,1,81
1953,328,7,81
2125,5231,-2,81
3897,5231,1,81
4172,5231,-10,81
4291,2306,1,81
5228,3040,1,81
3040,5228,1,81
4611,5228,1,81
5228,4611,1,81
4365,4611,1,81
4611,4365,1,81
3040,5236,1,81
5236,3040,1,81
5235,5237,10,81
5235,5238,-10,81
5237,5239,10,81
5239,5237,10,81
5238,5235,-10,81
5238,5237,-10,81
5238,5239,-10,81
5239,5240,10,81
2125,5239,-2,81
2125,5240,-2,81
4559,5239,-10,81
2125,5237,-2,81
4559,5237,-10,81
4559,5240,-10,81
2125,5235,-2,81
5227,5241,1,81
5241,5227,1,81
4398,5242,1,81
5242,4398,1,81
2125,5243,-1,81
5025,5242,1,81
5242,5025,1,81
4840,5242,1,81
5242,4840,1,81
33,3107,1,81
3107,33,1,81
3107,1334,2,81
1953,1733,-1,81
4840,5244,1,81
5244,4840,1,81
3837,1334,-1,81
5025,5245,1,81
35,5229,1,81
35,5247,1,81
35,5248,1,81
5242,5246,5,81
5246,5242,5,81
3630,4197,4,81
4197,3630,3,81
280,4499,1,81
2642,3831,-1,81
5025,4251,-1,81
4499,280,1,81
5028,5249,1,81
5028,5250,1,81
5249,5028,1,81
5249,5250,1,81
5249,4172,1,81
5250,5249,1,81
5250,5028,1,81
5245,5025,1,81
4361,4334,7,81
4291,4370,7,81
4238,4592,-10,81
5245,5251,1,81
5251,5245,1,81
3630,905,2,81
905,3630,1,81
4884,5025,3,81
5025,4884,2,81
4553,280,1,81
280,4553,1,81
2378,5252,1,81
2125,4635,1,81
2045,5245,-1,81
5248,35,1,81
1324,5251,1,81
5251,1324,1,81
4694,1052,1,81
625,3452,1,81
625,1810,2,81
3649,2110,2,81
1052,4694,2,81
5227,5251,3,81
5251,5227,3,81
1316,4197,1,81
3649,4499,1,81
4499,3649,1,81
5025,4840,1,81
4291,5025,1,81
3714,1802,5,81
4291,4840,1,81
4840,4291,1,81
5025,4291,2,81
4562,280,2,81
280,4562,1,81
4840,280,1,81
280,4840,1,81
4650,4525,1,81
4525,4650,1,81
280,3000,1,81
3649,3000,1,81
3000,280,1,81
5227,35,1,81
905,4197,5,81
2303,3452,1,81
5234,2303,1,81
346,5227,1,81
4304,4172,10,81
4937,4709,-1,81
280,5254,1,81
5025,280,1,81
280,5025,1,81
4925,4119,1,81
4119,4925,1,81
3699,280,2,81
4291,280,1,82
280,4291,1,82
280,4838,1,82
4838,280,1,82
3725,3445,1,82
4197,3545,2,82
3545,4197,2,82
5227,5255,1,82
5255,5227,1,82
5227,346,1,82
35,5236,1,82
35,1765,1,82
35,5256,1,82
5255,4554,1,82
5103,5227,2,82
5227,5103,3,82
3656,3545,1,82
3545,3656,1,82
4315,5221,3,82
4119,2318,1,82
2318,4119,1,82
5143,5121,5,82
5121,5143,2,82
4131,4499,1,82
4499,4131,1,82
905,1565,6,82
1386,2296,1,82
2303,5257,1,82
2635,5258,1,82
5257,2303,1,82
5258,2635,1,82
4925,4197,1,82
4197,4925,1,82
468,5255,1,82
5255,468,1,82
3988,3719,1,82
3719,3988,1,82
3910,625,1,82
625,3910,1,82
1885,905,1,82
905,1885,1,82
4499,5025,2,82
5025,4499,2,82
4553,905,4,82
5251,3734,-1,82
1502,2304,1,82
2304,1502,1,82
4291,4850,1,82
4850,4291,3,82
3897,4943,2,82
4943,3897,2,82
1363,159,1,82
5228,5212,1,82
2934,4172,8,82
2125,705,-2,82
13,705,-2,82
93,5260,1,82
5260,93,1,82
3545,4833,4,82
4833,5175,1,82
5175,4833,1,82
2313,2042,1,82
2313,4767,1,82
2313,5261,1,82
3837,3897,10,82
4833,5228,1,82
5228,4833,1,82
2125,5262,-2,82
5054,5227,2,82
5227,5054,2,82
3099,5263,1,82
5234,3804,3,82
2635,5264,1,82
4562,5146,1,82
5146,4562,1,82
5151,3880,3,82
3880,5151,3,82
3880,5224,1,82
5224,3880,1,82
5224,2378,1,82
469,3699,1,82
3699,469,1,82
5025,5227,-1,82
2042,2313,1,82
4172,51,1,82
51,4172,1,82
51,5257,1,82
5257,51,1,82
4172,5224,2,82
5224,4172,2,82
2635,5224,1,82
5224,3422,1,82
3422,5224,1,82
4840,4833,1,82
4833,4840,1,82
4833,3630,1,82
3630,4833,1,82
35,5265,1,82
1919,3000,1,82
905,3699,1,82
3699,905,1,82
4833,3910,1,82
3910,4833,1,82
4833,705,-2,82
4833,4197,1,82
4197,4833,1,82
2388,5267,1,82
4315,5218,2,82
5265,35,5,82
3000,1919,1,82
550,4833,1,82
4833,550,1,82
4833,4694,8,82
4554,5255,1,82
4554,5268,1,82
2045,5269,1,82
5269,2045,1,82
4833,2625,2,82
2625,4833,2,82
905,1018,6,82
2125,5270,-2,82
4172,5269,1,82
2125,1585,1,82
4197,3194,3,82
5271,4002,1,82
3272,1018,6,82
4197,2901,1,82
2835,5272,1,82
546,1850,1,82
5103,51,3,82
51,5103,3,82
2233,4197,1,82
4197,2233,1,82
4694,1731,6,82
4694,4833,7,82
446,4197,1,82
4197,446,1,82
5228,4694,1,82
4694,5228,1,82
4320,4884,8,82
3649,5141,1,82
5141,3649,1,82
5228,4197,3,82
4833,4593,1,82
5025,4593,2,82
2388,4833,1,82
4197,5228,1,82
2388,2318,1,82
5025,5141,-2,82
4850,1018,2,82
1018,4850,1,82
625,5227,1,82
3018,3776,-10,82
5227,625,1,82
2399,5188,-10,82
4562,35,2,82
2125,5273,-2,82
2387,3776,-10,82
4172,3776,-10,82
4172,3513,-1,82
5269,4172,1,82
4172,146,1,82
146,4172,1,82
4365,4592,1,82
4291,4197,7,82
4197,4291,5,82
4172,4592,-1,82
2110,4592,1,82
5267,2388,1,82
4532,4559,2,82
35,5227,1,82
35,5274,1,82
35,5275,1,82
2125,5276,-2,82
4833,2642,4,82
2642,4833,4,82
3451,4592,-10,82
3804,5228,1,82
5228,3804,1,82
2125,5277,-1,82
2305,4002,2,82
4002,2305,2,82
4002,2377,2,82
3897,3229,1,82
3229,3897,1,82
4002,5271,2,82
5267,3804,1,82
3804,5267,1,82
4774,5267,1,82
5267,4774,1,82
5103,4833,1,82
4833,5103,1,82
2318,1565,5,82
4119,3897,1,82
3897,4119,1,82
215,3656,1,82
5269,5278,1,82
5278,5269,1,82
3725,905,2,82
5261,2313,1,82
1731,4694,3,82
4172,5279,1,82
5279,4172,1,82
4172,3598,1,82
4635,5280,1,82
5280,4635,1,82
3781,4833,1,82
4833,3781,1,82
1508,550,1,82
550,1508,1,82
2125,5281,-2,82
4833,215,2,82
215,4833,2,82
4833,3229,1,82
3229,4833,1,82
4779,4266,1,82
4315,5282,1,82
5282,4315,1,82
1819,1018,3,82
3725,5283,1,83
5283,3725,1,83
4172,4649,1,83
4833,3545,6,83
4833,3598,5,83
3598,4833,5,83
2835,1731,1,83
1731,2835,1,83
4833,3451,2,83
3451,4833,1,83
3714,5284,10,83
5284,3714,10,83
4833,4553,1,83
4553,4833,1,83
1953,3989,-1,83
4838,5285,-10,83
4838,5286,1,83
5286,4838,1,83
3452,1585,1,83
988,2377,10,83
1585,3452,1,83
2125,5288,-2,83
2110,2012,1,83
2012,2110,1,83
4758,5288,-2,83
2125,5289,-2,83
2125,5285,-2,83
5286,5290,1,83
5290,5286,1,83
2125,5291,-2,83
2305,5287,5,83
5287,2305,5,83
2296,3810,1,83
4197,3317,2,83
2110,4694,2,83
4315,5292,1,83
4649,5293,1,83
5293,4649,1,83
35,5294,1,83
5292,4315,1,83
2125,5295,-2,83
4833,3904,1,83
3904,4833,1,83
5286,5228,1,83
5228,5286,1,83
5228,5296,1,83
5296,5228,2,83
4291,5297,5,83
3099,5297,8,83
4559,1670,1,83
4267,3988,1,83
4925,5298,1,83
5298,3988,1,83
5298,4925,1,83
3719,5299,10,83
2063,732,1,83
732,2063,7,83
3988,5300,-5,83
4511,1938,2,83
1938,4511,2,83
5255,5286,4,83
5286,5255,4,83
4833,5297,3,83
5297,4291,5,83
3452,1850,1,83
2125,5301,-2,83
4320,2131,1,83
2131,4320,1,83
2131,5255,1,83
5255,2131,1,83
4291,1832,5,83
5134,35,5,83
2296,4569,2,83
4569,2296,5,83
3897,5103,2,83
5103,3897,2,83
4570,4197,5,83
5286,5302,1,83
5302,5286,3,83
2125,5303,-2,83
280,3699,4,83
4172,3957,-1,83
5283,3915,-1,83
4172,5304,-10,83
3897,5280,1,83
5280,3897,1,83
3897,4251,1,83
4611,5298,1,83
5298,4611,1,83
2642,280,1,83
280,2642,1,83
468,280,2,83
280,468,1,83
3837,3820,1,83
2296,4771,2,83
4771,2296,4,83
4635,3897,2,83
3897,4635,3,83
4649,5280,1,83
5280,4649,1,83
1930,1850,-3,83
280,5298,1,83
5298,280,2,83
280,550,1,83
550,280,1,83
1810,5305,-5,83
3452,5305,-1,83
5286,3429,2,83
3429,5286,2,83
5286,4771,1,83
3897,5294,1,83
5294,3897,1,83
280,160,3,83
160,280,3,83
280,3630,3,83
280,1565,1,83
3630,280,5,83
3897,1565,6,83
1565,280,1,83
2296,5275,1,83
5275,2296,2,83
5275,3988,2,83
4315,4222,2,83
3837,4360,1,83
4360,3837,1,83
3219,1018,9,83
280,5259,1,83
5259,280,1,83
280,5307,1,83
5307,280,1,83
4511,3425,2,83
4833,905,3,83
905,4833,2,83
4921,3099,2,83
3649,4771,1,83
4771,3649,1,83
361,4899,1,83
280,5308,1,83
5306,3988,1,83
5308,280,5,83
280,4461,1,83
5310,3988,1,83
2125,5298,-1,83
4291,3229,1,83
3229,4291,1,83
3725,5296,1,83
5296,3725,1,83
2318,5312,1,83
5312,2318,1,83
4521,280,5,83
280,4521,5,83
5310,5296,1,83
5296,5310,1,83
5294,35,2,83
2125,5313,-2,83
2125,5314,-2,83
3714,5315,1,83
5315,3714,1,83
4694,4213,1,83
4213,4694,1,83
4197,4840,1,83
4840,4197,1,83
4291,1731,4,83
2942,732,1,83
732,2942,1,83
35,1245,1,83
4559,1735,2,83
4559,5005,2,83
1719,1656,10,83
3527,4559,1,83
732,3345,1,83
4833,1850,1,83
5156,35,3,83
1352,5317,5,83
1352,5318,1,83
4860,5318,1,83
4860,1352,5,83
4860,3707,2,83
3714,2934,1,83
2125,5319,-2,83
2125,5320,-2,83
1832,4291,5,83
905,5321,1,83
5321,905,1,83
3649,5294,1,83
5294,3649,1,83
5322,3988,1,83
4172,3345,2,83
4833,3820,3,83
3820,4833,3,83
3988,5322,1,83
3649,5227,1,83
5227,3649,1,83
3988,4092,1,83
33,1850,1,83
4092,3988,2,83
4833,1412,1,84
1412,4833,1,84
2125,5323,-1,84
2125,5324,-1,84
2125,5325,-1,84
2125,5326,-2,84
2125,5327,-2,84
2125,5328,-2,84
2125,5329,-2,84
2125,5330,-2,84
2125,5331,-2,84
2125,5332,-2,84
2125,5333,-2,84
2125,5334,-2,84
4833,4611,9,84
2125,5335,-1,84
4833,57,5,84
4559,5336,-2,84
2125,5337,-2,84
5221,1185,10,84
5221,4315,6,84
4758,25,3,84
1565,3452,3,84
1731,1565,4,84
2125,5338,-2,84
2110,5338,-10,84
1731,4291,3,84
5227,5294,1,84
5294,5227,1,84
5309,5296,3,84
5296,5309,2,84
2045,4611,1,84
1245,5287,2,84
1245,35,2,84
2125,5340,-2,84
2125,5341,-2,84
2125,5342,-2,84
2125,5343,-1,84
5315,1731,1,84
4511,4771,1,84
4771,4511,1,84
1731,5315,1,84
4559,3528,1,84
3988,3000,3,84
2125,905,2,84
2125,5344,-2,84
4172,5344,-2,84
5287,1245,2,84
5312,5345,1,84
5345,5312,1,84
5255,280,5,84
280,5255,5,84
2281,5339,1,84
5339,2281,1,84
5227,4532,1,84
4532,5227,1,84
5255,3988,5,84
3988,5227,2,84
4780,5346,-1,84
2318,2388,1,84
2125,5346,-2,84
2045,4852,1,84
3988,4852,1,84
1819,5348,1,84
5348,1819,1,84
2125,5349,-2,84
2125,5350,-2,84
2243,353,3,84
4833,4515,2,84
4515,4833,2,84
3427,3988,1,84
3988,3427,1,84
5339,3422,1,84
35,5351,1,84
35,5352,1,84
3988,5339,3,84
3422,5339,1,84
988,4090,3,84
5339,3988,3,84
4921,202,1,84
892,5353,1,84
3452,4833,1,84
1731,4717,2,84
3452,2498,-10,84
5353,892,1,84
1731,4833,5,84
4852,2045,1,84
4833,1731,5,84
2835,5227,1,84
5227,2835,1,84
3452,3804,7,84
2125,5354,-2,84
2835,361,1,84
2835,5355,1,84
5355,2835,1,84
5296,5255,7,84
5255,5296,7,84
1352,2822,1,84
1352,2127,1,84
4559,1947,1,84
4559,5065,1,84
4559,1352,1,84
3988,5298,2,84
988,5356,3,84
2125,5357,-2,84
905,4559,2,84
4649,5227,1,84
5227,4649,1,84
3528,4559,2,84
1735,3640,1,84
1735,3319,2,84
1735,4559,1,84
5352,4925,1,84
4925,5352,1,84
3988,5155,2,84
3988,5310,2,84
5249,5316,1,84
4921,4833,2,84
4833,4921,3,84
5356,988,3,84
4925,5358,1,84
5358,4925,1,84
4833,3528,1,84
3528,4833,1,84
1919,3988,1,84
3988,4002,2,84
3988,1919,1,84
5359,5360,1,84
5360,5359,1,84
4204,5360,2,84
1565,1731,6,84
4291,5358,1,84
5358,4291,1,84
2125,5361,-2,84
3897,550,1,84
550,3897,1,84
3000,3649,2,84
5294,5228,1,84
5228,5294,1,84
5228,2625,1,84
2625,3988,2,84
2625,4419,1,84
4419,2625,1,84
5227,3988,3,84
5363,1850,1,84
3656,215,2,84
3345,280,3,84
3345,4562,1,84
3345,4440,1,84
4440,3345,1,84
4562,4511,4,84
4511,4562,3,84
2125,1565,1,84
2388,2017,-10,84
5316,5249,1,84
4694,3107,5,84
4649,3910,2,84
3910,4649,2,84
5312,5364,-10,84
35,1528,2,84
1528,35,2,84
4172,3451,1,84
3988,4267,2,84
4172,4075,-10,84
3345,4382,1,84
4382,3345,1,84
3345,5365,1,84
1508,51,1,84
5365,3345,1,84
51,1508,1,84
4569,2318,1,84
2318,4569,1,84
4717,1731,1,84
2318,1508,1,84
3746,5366,1,84
5366,3746,1,84
4002,3988,2,84
5312,5367,1,84
5367,5312,1,84
4291,4945,1,84
4945,4291,1,84
4694,3988,3,84
3988,4694,3,84
5255,4511,2,84
4511,5255,1,84
1731,2942,4,84
3988,2303,1,84
2303,3988,1,84
3107,4694,5,84
353,4852,7,84
4852,353,7,84
1894,3901,1,84
4291,4389,1,84
4389,4291,1,84
1565,1585,3,84
5353,1998,2,84
1998,5353,5,84
1585,1565,2,84
4499,2310,1,84
2310,4499,1,84
905,1731,2,84
3820,3988,4,84
5255,35,2,84
35,5255,2,84
35,1394,1,84
4694,1394,1,84
5363,5368,1,84
5368,5363,2,84
3820,5294,3,84
5294,3820,3,84
1528,1363,3,84
1363,1528,3,84
905,3988,2,84
905,5280,1,84
5280,905,1,84
5312,5280,2,84
5280,5312,2,84
481,3714,6,84
5280,3988,1,84
2125,5369,-2,85
5370,5312,-10,85
5312,5370,-10,85
5312,5371,-10,85
3988,5312,-3,85
2125,5373,-1,85
2125,5374,-1,85
2125,5375,-1,85
2125,5376,-1,85
2125,5377,-1,85
2125,5378,-1,85
2125,5379,-1,85
2125,5380,-1,85
5363,5380,-10,85
5363,5378,-10,85
5363,5373,-10,85
5363,5374,-10,85
5363,5375,-10,85
5363,5376,-10,85
5363,5377,-10,85
5363,5379,-10,85
5363,5381,-10,85
5363,5382,-10,85
2625,4649,1,85
4649,2625,1,85
5280,4694,1,85
5155,35,1,85
3040,5372,1,85
1953,3880,2,85
3880,1953,2,85
5280,5383,1,85
5383,5280,1,85
280,3040,4,85
4131,3988,2,85
3988,4131,2,85
2378,5384,1,85
5384,2378,1,85
4291,5228,1,85
5228,4291,1,85
905,5132,-10,85
5255,4365,1,85
4365,5255,1,85
2125,5385,-1,85
2125,5388,-1,85
2125,5386,-1,85
2125,5387,-1,85
4365,192,10,85
2125,5389,-1,85
5390,5359,1,85
3572,4385,1,85
3572,1528,1,85
3572,4211,1,85
3572,1001,1,85
3572,1154,-10,85
5359,5390,1,85
3572,2661,-10,85
3572,2187,-10,85
3572,2028,-10,85
3572,500,1,85
4694,2136,5,85
3572,1690,10,85
2125,5391,-2,85
2125,5392,-2,85
1528,5393,1,85
5393,1528,3,85
2136,4694,5,85
4360,892,1,85
892,4360,1,85
2125,5394,-1,85
1953,3394,1,85
3394,1953,1,85
5363,5394,-1,85
2125,5395,-1,85
5363,5395,-10,85
5384,3880,1,85
3880,5384,1,85
1938,3988,1,85
3714,905,1,85
3452,1565,4,85
3452,1731,2,85
1731,3452,5,85
3452,3,-7,85
1731,25,1,85
3018,5390,1,85
5347,3988,5,85
3988,5280,2,85
3527,4897,1,85
4897,3527,1,85
3988,5347,3,85
4611,3503,2,85
3503,4611,2,85
4559,2642,1,85
2642,4559,1,85
2642,3714,6,85
2642,4320,1,85
4320,2642,1,85
4611,2625,1,85
2625,4611,1,85
2642,5397,1,85
2642,5398,1,85
5398,2642,1,85
5397,2642,1,85
361,5396,-1,85
3452,5396,-10,85
5251,5397,1,85
5399,3707,10,85
5397,5251,1,85
3988,5362,2,85
5362,3988,3,85
3988,5398,1,85
5398,3988,1,85
5353,62,-10,85
3018,3880,5,85
2125,5400,-1,85
2125,5401,-1,85
2125,5402,-1,85
3880,3018,5,85
3880,5041,2,85
5041,3880,3,85
4611,2642,2,85
2642,4611,3,85
1998,62,-1,85
3988,546,1,85
546,3988,1,85
5251,5398,1,85
5251,3988,1,85
3429,2642,5,85
2642,3429,5,85
5398,5251,1,85
3966,5366,2,85
5366,3966,2,85
4867,4635,1,85
4635,4867,1,85
4172,4304,5,85
4385,2322,1,85
4642,35,2,85
3504,1953,-10,85
4559,4518,1,85
1546,4599,-10,85
5251,905,1,85
1953,5404,10,85
5251,1648,4,85
1648,5251,3,85
4172,5404,1,85
5404,4172,1,85
3988,1938,2,85
3345,3988,3,85
3988,5352,1,85
5352,3988,1,85
3630,3897,3,85
2125,5405,-2,85
2125,5406,-2,85
2125,5407,-2,85
4291,5403,1,85
5403,4291,1,85
3966,5408,2,85
5408,3966,2,85
3000,3194,1,85
3194,3000,1,85
3988,5409,1,85
5408,2289,3,85
2289,5408,3,85
4611,5410,1,85
5353,5411,2,85
3427,3040,2,85
3040,3427,2,85
3804,5396,-10,85
35,5412,5,85
3988,4516,1,85
4516,3988,1,85
5408,4852,1,85
3897,5255,1,85
5255,3897,1,85
3746,3000,1,85
3000,3746,1,85
4291,4694,5,85
5353,5384,2,85
5403,4694,1,85
3714,2642,7,85
5384,5353,1,85
5408,3714,3,85
3714,5408,2,85
905,5408,1,85
5408,905,1,85
4694,2124,4,85
4694,5403,3,85
4694,4532,5,85
5408,5414,2,85
5414,5408,3,85
5414,5415,4,85
5415,5414,6,85
3897,905,10,85
905,5251,1,85
3988,353,1,85
353,3988,1,85
4119,1565,3,85
1018,5408,1,85
5408,1018,3,85
4385,1154,-1,85
4385,2661,-1,85
5415,5416,2,85
5416,5415,1,85
905,1832,3,85
905,3714,1,85
2310,2063,1,85
905,4611,1,85
905,4649,3,85
2063,2310,1,85
4780,4308,5,85
4649,905,4,85
4291,5408,3,85
5408,4291,4,85
5408,4611,1,85
4611,5408,1,85
1810,5417,1,85
1,703,1,85
5146,5251,1,85
5251,5146,1,85
5251,5419,1,85
5419,5251,1,85
5408,5420,1,85
5420,5415,8,85
5415,5420,2,85
5420,5408,1,85
1363,3966,1,85
3966,1363,1,85
5367,5421,1,85
4532,1832,1,85
1832,3040,2,85
3040,1832,2,85
5421,5367,1,85
5422,215,8,85
4532,4694,4,85
3649,905,3,85
4244,5367,-10,85
1810,5367,-10,85
1810,5421,-10,85
5408,5423,1,85
5423,5408,2,85
5403,4925,1,85
4925,5403,1,85
5403,5255,2,85
5255,5403,2,85
1318,5424,5,85
5155,3988,2,85
3988,5426,1,85
5426,3988,1,85
1939,2123,1,85
2123,1939,1,85
1939,5427,1,85
5427,2123,1,85
5427,1939,1,85
2123,5427,1,85
5428,7,1,85
5428,5429,1,85
4788,3988,2,85
5429,7,2,85
5429,5428,1,85
2125,5305,-2,85
2125,5430,-1,85
2125,5312,-2,85
2125,5431,-1,85
2125,5367,-2,85
5428,5432,1,85
5432,7,1,85
5432,5428,1,85
7,5432,1,85
7,5429,1,85
7,5428,2,85
4362,280,3,85
280,4362,1,85
5366,4385,-1,85
3919,3527,1,85
1735,664,1,85
5403,3013,1,85
3013,5403,1,85
5403,644,1,85
644,5403,1,85
4518,4559,2,85
4857,1,3,85
1,4857,2,85
1,5418,2,85
4291,1,4,85
1,4291,2,85
4385,5366,-1,85
5432,4922,1,85
4922,5432,1,85
5418,1,4,85
3040,1,1,86
5432,4553,1,86
5065,4385,1,86
5065,4559,1,86
3804,3452,7,86
3988,5433,1,86
5433,3988,1,86
1363,6,3,86
3319,1,5,86
1,3319,1,86
3988,1394,1,86
4244,5435,1,86
5253,280,4,86
280,5253,2,86
5435,4244,1,86
5384,3988,-10,86
1396,1,8,86
1,1396,4,86
2125,5436,-1,86
2125,5381,-1,86
2125,5382,-1,86
5403,5437,1,86
5212,3630,10,86
3630,5212,10,86
3966,5411,1,86
5425,3988,4,86
4753,5438,10,86
5438,4753,10,86
5384,62,1,86
4172,5384,-10,86
3707,5439,1,86
3707,5440,1,86
5065,62,-2,86
5403,5398,1,86
3707,2661,-5,86
5398,5403,1,86
3572,62,-10,86
3707,62,-10,86
4860,62,-10,86
4649,4515,1,86
4515,4649,1,86
5437,5403,1,86
4812,5384,10,86
4812,4172,-10,86
3988,5228,3,86
5228,3988,2,86
1018,3,-10,86
1018,62,-10,86
4921,905,-2,86
3988,5425,2,86
3919,1,1,86
3919,192,2,86
361,1815,1,86
4812,5441,2,86
5441,4812,1,86
3988,4812,-10,86
3988,5441,-10,86
3988,5384,-10,86
4812,3988,-10,86
5441,5384,10,86
5441,3988,-10,86
5441,4172,-10,86
3452,361,1,86
4172,5441,-10,86
4291,5442,5,86
5442,4291,8,86
3988,2318,2,86
2318,3988,2,86
5442,5368,1,86
5263,2187,1,86
1731,3804,1,86
5403,4867,1,86
4867,5403,1,86
4867,5443,1,86
5443,4867,1,86
5251,5434,2,86
5434,5251,2,86
3804,1656,-10,86
4385,62,-1,86
4694,4419,2,86
4419,4694,1,86
3609,62,-1,86
3988,3919,4,86
4172,3988,4,86
3527,5384,-10,86
3527,4812,-10,86
3527,5441,-10,86
3988,3820,4,86
3988,5346,-10,86
481,3429,3,86
1386,481,1,86
3804,3545,1,86
3545,3804,1,86
5403,4515,2,86
5251,5444,1,86
5444,5251,1,86
3429,481,3,86
4611,5251,1,86
5251,3429,1,86
3429,5251,1,86
1810,3366,-10,86
4559,3743,-2,86
3653,4163,-10,86
4925,5443,1,86
5443,4925,1,86
4833,1656,-4,86
4365,1731,1,86
1731,4365,1,86
3804,1731,1,86
5251,4611,1,86
1670,4335,1,86
4335,1670,1,86
3988,5445,1,86
5445,3988,1,86
5251,2755,-10,86
5353,4172,10,86
4921,4291,2,86
1953,3504,-1,86
5251,5446,1,86
5446,5251,1,86
3527,5447,-10,86
361,25,-10,86
5443,1832,2,86
1832,5443,1,86
3640,1693,1,86
3988,481,3,86
4993,4897,1,86
4993,4540,5,86
3746,4562,7,86
4562,3746,7,86
5175,3988,2,86
3988,5175,2,86
2730,5269,1,86
5269,2730,1,86
5269,5360,1,86
5345,5448,1,86
5448,5345,1,86
2730,2378,1,86
2378,2730,1,86
4172,5448,-10,86
4172,5345,-10,86
5383,3988,1,86
3988,5383,1,86
4172,4251,-4,86
3630,3746,2,86
3746,3630,1,86
3897,5449,1,86
3897,3988,2,86
4694,3714,3,86
3714,4694,2,86
3714,5397,1,86
5397,3714,1,86
5397,3452,1,86
3707,1352,6,86
3707,3572,1,86
3707,2388,1,86
3707,3204,1,86
3988,3897,2,86
3714,5451,2,86
5451,3714,2,86
4125,4197,1,86
4197,4125,1,86
4315,4780,5,86
4780,4315,5,86
4217,5452,-1,86
4694,3000,3,86
3000,4694,3,86
1958,35,5,86
280,4131,1,86
4131,280,1,86
280,1850,-3,86
1565,905,-1,86
5269,1953,1,86
1953,5269,1,86
1565,2212,-5,86
2614,1213,1,86
2614,5453,1,86
4921,4611,2,86
4515,280,4,86
