u,i,label,ts
303,622,1,15
303,2045,1,15
491,304,3,43
360,304,3,40
681,304,3,28
392,304,2,45
389,304,1,51
945,304,1,27
2799,304,1,27
346,304,1,25
304,360,3,40
304,518,2,38
304,392,1,43
304,548,1,43
304,681,1,28
304,945,1,27
304,2799,1,27
304,7603,1,26
304,346,1,25
304,3516,1,24
304,389,1,22
1375,305,2,68
7603,305,2,26
346,305,2,26
1367,305,1,63
370,305,1,34
2785,305,1,30
1022,305,1,26
587,305,1,26
944,305,1,25
305,1375,2,68
305,7603,2,26
305,346,2,26
305,1367,1,63
305,370,1,34
305,1022,1,26
305,2785,1,26
305,587,1,26
305,944,1,25
411,306,2,43
452,306,1,40
306,411,3,43
306,452,1,40
418,307,10,87
3190,307,2,63
557,307,1,63
348,307,1,63
307,418,10,87
307,3190,1,63
307,348,1,63
307,557,1,63
376,308,1,82
1357,308,1,70
308,1357,4,69
308,376,1,82
416,309,1,82
3334,309,1,80
1885,309,1,79
1353,309,1,79
637,309,1,77
702,309,1,74
1180,309,1,74
894,309,1,73
759,309,1,71
3274,309,1,71
3172,309,1,71
3254,309,1,70
309,416,1,82
309,3334,1,80
309,1885,1,79
309,1353,1,79
309,637,1,77
309,702,1,74
309,1180,1,74
309,894,1,73
309,759,1,71
309,3274,1,71
309,3172,1,71
309,3254,1,70
309,1372,1,70
707,310,3,76
649,310,1,79
7435,310,1,78
7391,310,1,76
759,310,1,72
310,707,3,76
310,649,1,79
310,7435,1,78
310,7391,1,76
310,759,1,72
1426,311,4,13
610,311,2,12
2202,311,1,44
389,311,1,37
1444,311,1,15
1615,311,1,12
1096,311,1,12
1089,311,1,12
311,1426,4,13
311,610,2,12
311,1444,1,15
311,1096,1,12
311,1089,1,12
668,312,2,15
967,312,1,63
784,312,1,15
574,312,1,15
715,312,1,14
312,967,1,65
312,668,1,16
312,784,1,16
312,574,1,15
312,715,1,15
312,7604,-10,65
323,313,9,15
929,313,4,15
408,313,2,15
1249,313,2,15
563,313,1,15
313,323,9,15
313,929,4,15
313,408,2,15
313,1249,2,15
313,563,1,15
1125,314,5,16
451,314,3,16
866,314,3,16
668,314,2,16
1271,314,2,16
481,314,2,16
355,314,1,16
516,314,1,17
2664,314,1,16
314,1125,5,16
314,668,3,16
314,451,2,16
314,1271,2,16
314,481,2,16
314,355,1,16
314,2664,1,16
314,7564,-10,16
645,315,3,61
2271,315,3,51
883,315,1,55
695,315,1,49
453,315,1,48
1298,315,1,44
315,645,1,61
315,883,1,55
315,2271,1,51
315,695,1,49
315,453,1,48
315,1298,1,44
1303,316,10,32
693,316,6,43
2834,316,1,30
316,693,5,43
316,1303,5,32
316,1296,5,32
316,365,5,32
316,2166,1,31
316,2834,1,30
316,7603,1,30
316,7592,-10,32
1153,317,8,46
1776,317,3,53
360,317,3,52
809,317,2,61
951,317,2,42
915,317,1,51
1276,317,1,42
2925,317,1,39
317,951,1,33
318,656,1,51
318,937,1,51
318,7604,-10,67
799,319,3,41
741,319,2,41
7411,319,1,40
7410,319,1,40
319,741,3,41
319,799,3,41
319,7410,2,40
319,7411,1,40
2833,320,1,78
435,320,1,78
5342,320,1,45
320,2833,1,78
320,435,1,76
320,5342,1,45
7560,321,3,95
2380,321,2,96
708,321,2,90
7503,321,1,93
528,321,1,92
7398,321,1,90
321,7398,2,90
321,708,2,90
321,2380,1,96
321,528,1,92
478,322,1,14
657,322,1,12
322,2013,1,15
322,478,1,14
322,657,1,12
478,323,2,15
1241,323,2,14
1015,323,1,15
720,323,1,15
2581,323,1,15
5342,323,-3,61
323,1015,5,15
323,478,2,15
323,720,1,15
323,2581,1,14
323,1241,1,14
1953,324,4,13
2583,324,3,15
616,324,2,15
1102,324,2,13
1100,324,2,13
1940,324,2,12
658,324,2,12
612,324,1,13
1931,324,1,12
324,2035,2,15
324,616,2,15
324,2023,2,15
324,1934,2,14
324,1102,2,13
324,1953,2,13
324,1100,2,13
324,1940,2,12
324,658,2,12
324,2583,1,15
324,612,1,13
324,1931,1,12
324,7569,-10,12
388,325,10,16
828,325,10,73
325,388,10,16
325,828,10,73
325,414,10,73
341,326,2,15
909,326,2,13
342,326,2,13
1002,326,2,13
339,326,1,13
326,1002,3,13
326,341,2,15
326,909,2,13
326,342,2,13
326,339,2,13
344,327,10,15
383,327,4,13
7341,327,1,63
1638,327,1,15
1240,327,1,13
7373,327,1,14
327,7341,1,63
327,344,1,15
327,1638,1,15
327,328,1,15
327,1240,1,13
327,383,1,13
327,7373,1,13
327,7604,-10,63
2661,328,2,16
342,328,2,15
447,328,2,14
472,328,2,13
1450,328,1,15
408,328,1,15
2601,328,1,15
661,328,1,14
1235,328,1,14
911,328,1,13
1964,328,1,13
1101,328,1,13
5342,328,-3,51
328,408,2,15
328,472,2,13
328,2661,1,16
328,1450,1,15
328,670,1,15
328,2601,1,15
328,342,1,15
328,661,1,14
328,447,1,14
328,1235,1,14
328,911,1,13
328,1964,1,13
328,1101,1,13
743,329,5,46
517,329,4,47
689,329,1,42
393,329,1,41
329,743,5,45
329,517,4,47
329,689,1,44
329,393,1,41
329,7604,-10,62
695,330,2,50
2410,330,1,105
7555,330,1,53
813,330,1,51
1170,330,1,50
1496,330,1,48
330,1496,2,67
330,695,2,50
330,396,1,97
330,813,1,51
330,1170,1,50
330,2054,1,45
330,7509,-1,62
330,7604,-5,62
330,7600,-5,62
330,7555,-10,53
1526,331,5,51
492,331,1,56
1029,331,1,56
396,331,1,54
7334,331,1,52
7529,331,1,50
331,1526,2,51
331,5679,1,56
331,492,1,56
331,1029,1,56
331,396,1,54
331,7334,1,52
331,7529,1,50
700,332,3,51
3325,332,2,79
7586,332,2,51
7337,332,1,51
2257,332,1,51
951,332,1,51
1524,332,1,51
3040,332,1,51
697,332,1,51
332,700,3,51
332,3325,1,79
332,428,1,74
332,3086,1,54
332,7586,1,51
332,2257,1,51
332,951,1,51
332,1524,1,51
332,3040,1,51
332,697,1,51
332,7337,-1,54
643,333,2,57
7595,333,1,59
373,333,1,54
333,643,2,57
333,7595,1,59
333,373,1,56
333,7604,-10,62
821,334,1,63
334,821,1,63
1016,335,4,67
335,1016,4,67
335,7525,-10,70
980,336,2,68
7525,336,1,70
1577,336,1,69
336,7525,1,70
336,1577,1,69
336,980,1,68
7335,337,3,116
2336,337,2,118
766,337,2,116
1074,337,1,126
906,337,1,126
1590,337,1,125
2430,337,1,121
7386,337,-1,133
337,2430,1,120
337,1905,1,119
337,653,1,116
337,1202,1,116
337,7386,-2,119
7523,338,10,98
7522,338,10,98
7532,338,10,98
7510,338,10,98
338,7523,3,98
338,7522,3,98
338,7532,1,98
508,339,5,13
535,339,3,12
916,339,2,13
671,339,1,15
1626,339,1,13
914,339,1,13
2484,339,1,12
339,508,5,13
339,535,3,12
339,671,1,15
339,1626,1,13
339,916,1,13
339,914,1,13
339,2484,1,12
608,340,3,15
537,340,3,13
921,340,2,13
500,340,2,12
1944,340,2,13
7402,340,2,12
1937,340,2,15
729,340,1,18
1625,340,1,14
2463,340,1,14
664,340,1,13
1001,340,1,13
340,537,3,13
340,921,2,13
340,608,2,15
340,1945,2,12
340,1944,2,13
340,7402,2,12
340,1937,2,15
340,729,1,18
340,2463,1,14
340,664,1,13
340,1001,1,13
340,1625,1,13
7570,341,5,15
1002,341,3,13
1122,341,2,15
447,341,2,14
2461,341,1,15
850,341,1,13
568,341,1,13
1938,341,1,12
341,1002,3,13
341,1122,2,15
341,7570,2,15
341,447,2,14
341,568,2,13
341,2461,1,15
341,850,1,13
341,1224,1,13
341,1938,1,12
1680,342,10,15
2044,342,2,15
447,342,2,13
3205,342,1,63
663,342,1,15
920,342,1,15
342,1680,2,15
342,2044,2,15
342,663,2,15
342,920,2,15
342,447,2,13
342,3205,1,63
855,343,9,14
1251,343,8,15
918,343,2,15
1991,343,2,14
720,343,1,14
343,855,9,14
343,918,2,15
343,1251,2,15
343,1991,2,14
343,1012,1,17
343,720,1,14
788,344,10,15
406,344,2,16
677,344,1,15
480,344,1,15
1106,344,1,15
344,788,10,15
344,480,10,15
344,677,1,15
344,1106,1,15
345,463,10,70
345,1744,1,34
7565,346,2,25
942,346,1,26
346,942,3,25
346,7565,2,26
346,2816,1,31
7577,347,2,34
1458,347,2,33
485,347,2,33
1749,347,1,34
939,347,1,33
409,347,1,33
1488,347,1,33
798,347,1,33
347,7577,2,34
347,485,2,33
347,1749,1,34
347,939,1,33
347,409,1,33
347,1458,1,33
347,1488,1,33
347,798,1,33
694,348,2,43
2407,348,1,85
787,348,1,85
557,348,1,63
348,626,3,39
348,1707,3,39
348,694,2,43
348,2407,1,85
348,787,1,85
348,557,1,63
495,349,5,96
1159,349,1,63
349,495,5,100
349,1159,1,63
360,350,2,45
1022,350,2,39
7397,350,2,38
3007,350,1,48
696,350,1,48
801,350,1,43
1740,350,1,41
635,350,1,39
350,1022,2,43
350,3007,1,48
350,696,1,48
350,1321,1,47
350,360,1,45
350,801,1,43
350,1941,1,43
350,1740,1,43
350,635,1,39
350,7397,1,45
1893,351,1,99
7560,351,1,95
432,351,1,97
1594,351,1,91
759,351,1,72
351,432,2,97
351,1893,1,99
351,1594,1,91
351,1924,1,91
351,759,1,72
2336,352,2,93
7386,352,1,133
1895,352,1,100
352,1895,1,92
443,353,2,13
505,353,2,11
1101,353,1,13
472,353,1,14
1916,353,1,12
438,353,1,12
1078,353,1,12
1212,353,1,10
5342,353,-3,50
353,1102,2,13
353,1101,2,13
353,996,2,12
353,505,2,11
353,1916,1,12
353,443,1,12
353,438,1,12
353,532,1,11
353,379,1,10
353,1212,1,10
7564,354,10,15
1402,354,1,10
354,440,6,48
354,1402,1,10
354,7564,-4,47
473,355,2,13
2512,355,1,13
444,355,1,13
355,473,2,13
355,2512,1,13
355,444,1,13
466,356,5,15
405,356,2,13
743,356,1,44
7372,356,1,13
539,356,1,13
1415,356,1,13
468,356,1,13
1101,356,1,13
356,624,10,15
356,405,10,15
356,466,5,15
356,743,1,44
356,7564,1,15
356,7372,1,13
356,539,1,13
356,1415,1,13
356,468,1,13
356,1101,1,13
782,357,10,14
7603,357,3,40
474,357,2,15
1472,357,1,19
1133,357,1,18
445,357,1,14
661,357,1,14
478,357,1,14
5342,357,-3,51
357,782,10,14
357,7603,3,19
357,474,2,15
357,445,2,14
357,1472,1,19
357,1133,1,19
357,661,1,14
357,478,1,14
2336,358,1,121
1438,358,1,14
498,358,-1,108
358,2015,2,14
358,1438,1,14
358,7604,-10,63
358,7603,-10,48
2062,359,3,15
2060,359,3,15
2617,359,2,15
2061,359,2,15
2616,359,2,15
2059,359,2,15
2058,359,2,15
2057,359,2,15
2056,359,2,15
2055,359,2,15
7498,359,1,15
359,2062,2,15
359,2061,2,15
359,2060,2,15
359,2059,2,15
359,2058,2,15
359,2057,2,15
359,2056,2,15
359,2055,2,15
359,7498,2,15
359,2617,1,15
359,2616,1,15
954,360,2,43
491,360,1,49
876,360,1,48
1038,360,1,47
2189,360,1,36
1139,360,1,30
360,491,2,46
360,876,1,48
360,1038,1,47
360,2189,1,36
360,1139,1,30
360,7388,-1,34
360,7603,-5,47
360,7604,-10,62
371,361,2,31
3012,361,1,48
361,3012,1,48
361,1753,1,39
361,371,1,34
1181,362,3,59
961,362,2,45
708,362,1,84
1830,362,1,57
490,362,1,44
2852,362,1,43
2192,362,-3,83
362,961,2,45
362,490,1,44
362,2852,1,43
377,363,10,93
399,363,10,93
432,363,2,92
363,377,10,93
363,399,10,93
363,432,2,92
374,364,8,99
465,364,5,99
559,364,5,99
364,374,8,99
364,465,5,99
364,698,5,99
364,559,5,99
541,365,2,15
2096,365,1,17
408,365,1,15
1969,365,1,13
713,365,1,13
717,365,1,13
612,365,1,13
365,541,2,15
365,2096,1,17
365,408,1,15
365,1969,1,13
365,713,1,13
365,717,1,13
365,612,1,13
613,366,2,22
1693,366,1,19
1638,366,1,15
403,366,1,15
655,366,1,11
366,613,2,22
366,1693,1,19
366,1638,1,15
366,403,1,15
366,655,1,11
368,367,10,13
7587,367,2,15
1648,367,1,14
383,367,1,14
1638,367,1,13
367,368,10,13
367,1648,1,14
367,383,1,14
367,1638,1,13
367,7587,-10,15
1243,368,2,14
2668,368,1,16
863,368,1,16
1404,368,1,16
1001,368,1,14
382,368,1,14
368,1243,2,14
368,382,2,14
368,2668,1,16
368,1404,1,16
368,1001,1,14
949,369,6,35
887,369,3,69
2042,369,2,15
2034,369,2,15
675,369,1,15
369,2034,2,15
369,2042,2,15
369,675,1,15
369,7604,-10,62
798,370,2,35
1488,370,1,33
370,798,2,35
370,1488,1,33
523,371,2,60
1536,371,1,54
1173,371,1,52
622,371,1,50
798,371,1,35
1272,371,1,33
371,417,1,98
371,523,1,58
371,1173,1,52
371,622,1,50
371,798,1,35
371,1272,1,33
371,672,1,31
892,372,5,67
462,372,1,74
1376,372,1,68
3257,372,1,67
2371,372,1,67
372,892,4,67
372,462,1,74
372,1376,1,68
372,3257,1,67
372,2371,1,67
3146,373,1,60
1060,373,1,60
1349,373,1,54
752,373,1,54
656,373,1,53
2281,373,1,53
395,373,1,53
373,3146,1,60
373,1060,1,60
373,752,1,54
373,656,1,54
373,2281,1,53
373,3069,1,53
373,395,1,53
373,7338,-1,52
465,374,5,99
559,374,5,99
378,374,5,103
824,374,1,90
7390,374,1,64
2336,374,-3,102
374,400,8,102
374,378,8,95
374,560,5,99
374,559,5,99
374,7390,1,64
604,375,1,99
824,375,1,99
603,375,1,95
900,375,1,95
1386,375,1,94
375,605,1,123
375,3424,1,110
375,498,1,102
375,3399,1,99
375,651,1,99
375,604,1,99
375,1390,1,98
375,2336,1,97
375,603,1,95
375,900,1,95
375,7578,-10,99
375,7591,-10,99
2409,376,3,88
7335,376,2,110
464,376,1,94
824,376,1,90
1386,376,1,89
398,376,1,85
376,7335,3,111
376,2409,2,88
376,7560,1,104
376,464,1,94
376,3128,1,92
376,824,1,90
376,398,1,85
399,377,10,93
3413,377,1,104
377,399,10,93
377,3413,1,104
400,378,5,102
378,400,5,103
1209,379,3,12
389,379,1,24
1230,379,1,7
466,379,1,7
379,1209,2,7
379,1230,1,7
379,466,1,7
676,380,2,16
668,380,1,16
777,380,1,16
380,676,2,16
380,668,1,16
380,777,1,16
491,381,2,46
392,381,2,40
551,381,1,66
1351,381,1,55
381,551,5,67
1002,382,2,13
777,382,1,15
1004,382,1,14
918,382,1,14
424,382,1,13
654,382,1,13
7589,382,1,13
422,382,1,12
382,777,1,15
382,1004,1,14
382,1002,1,13
382,424,1,13
382,422,1,12
382,7589,-6,13
7564,383,3,14
580,383,1,15
617,383,1,15
2547,383,1,14
715,383,1,14
1647,383,1,14
5342,383,-3,51
383,7564,3,14
383,580,1,15
383,617,1,15
383,2547,1,14
383,715,1,14
383,1647,1,14
679,384,10,15
866,384,2,16
7375,384,1,33
541,384,1,16
1688,384,1,15
2481,384,1,15
384,679,10,15
384,866,1,16
384,541,1,16
1691,385,5,29
1114,385,3,15
7564,385,3,15
926,385,3,15
613,385,2,15
2008,385,1,14
7570,385,1,14
385,1114,3,15
385,926,3,15
385,7564,3,15
385,613,2,15
385,2008,1,14
385,7570,-10,17
732,386,2,17
495,386,1,77
462,386,1,76
7564,386,1,15
386,732,2,17
386,495,1,77
386,462,1,76
386,7564,-10,20
1121,387,5,15
2599,387,1,15
387,1121,5,15
828,388,10,73
491,388,1,44
388,491,1,44
1077,389,1,9
491,389,1,58
2998,389,1,53
2219,389,1,41
2123,389,1,24
630,389,1,21
389,439,2,24
389,7400,2,24
389,1077,1,24
389,2998,1,53
389,2219,1,51
389,491,1,51
389,2123,1,24
389,469,1,24
389,630,1,24
452,391,1,38
391,452,1,38
491,392,4,98
1161,392,3,44
1508,392,1,40
392,491,3,48
392,1161,3,44
392,1508,1,40
7565,393,5,49
7410,393,2,40
7333,393,1,42
2890,393,1,42
2949,393,1,41
1774,393,1,40
7389,393,1,40
2212,393,1,40
2929,393,1,40
452,393,1,40
393,7565,5,49
393,2890,1,42
393,2949,1,41
393,1774,1,40
393,7389,1,40
393,2212,1,40
393,2929,1,40
393,452,1,40
393,7333,-1,42
393,7410,-1,41
5342,394,3,54
7412,395,1,77
2310,395,1,56
1540,395,1,56
962,395,1,52
1166,395,1,49
395,7412,1,77
395,2310,1,56
395,1540,1,56
395,962,1,52
395,1166,1,49
702,397,3,76
1060,397,2,75
666,397,1,76
1156,397,1,76
707,397,1,76
1877,397,1,75
1196,397,1,75
397,1196,5,75
397,702,3,76
397,666,1,76
397,1156,1,76
397,707,1,76
397,1877,1,75
397,1060,1,75
416,398,2,85
1379,398,1,87
706,398,1,87
3359,398,1,86
720,398,1,85
398,416,2,85
398,899,1,87
398,1379,1,87
398,706,1,87
398,3359,1,86
398,720,1,85
498,400,1,105
2336,400,-2,101
2974,401,1,45
715,401,1,16
1666,401,1,14
660,401,1,13
401,2974,1,45
401,715,1,16
401,1666,1,14
401,660,1,13
401,1611,1,12
610,402,2,13
991,402,2,12
438,402,2,12
1115,402,2,4
744,402,1,4
402,438,4,38
402,991,2,12
402,1115,2,4
402,744,1,4
402,483,1,30
402,610,1,13
701,403,2,63
939,403,1,20
1695,403,1,17
1001,403,1,16
935,403,1,15
1992,403,1,14
1430,403,1,14
511,403,1,14
851,403,1,14
714,403,1,12
1159,403,-1,63
403,939,1,20
403,2699,1,17
403,1695,1,17
403,1001,1,16
403,935,1,15
403,1992,1,14
403,1430,1,14
403,406,1,14
403,511,1,14
403,851,1,14
403,714,1,12
2648,404,1,15
785,404,1,15
620,404,1,15
909,404,1,13
424,404,1,13
444,404,1,13
1959,404,1,13
2506,404,1,13
473,404,1,13
1956,404,1,13
661,404,1,13
1628,404,1,13
404,661,2,13
404,2648,1,15
404,785,1,15
404,620,1,15
404,909,1,13
404,444,1,13
404,1959,1,13
404,2506,1,13
404,473,1,13
404,1956,1,13
404,424,1,13
404,1628,1,13
909,405,2,13
468,405,1,13
507,405,1,13
569,405,1,13
531,405,1,13
444,405,1,13
405,909,2,13
405,468,1,13
405,507,1,13
405,569,1,13
405,531,1,13
405,444,1,13
7564,406,3,15
1111,406,2,15
721,406,1,16
2622,406,1,15
536,406,1,14
5342,406,-3,61
406,7564,4,15
406,721,2,16
406,2036,2,15
406,1111,2,15
406,2622,1,15
406,536,1,14
6014,407,10,61
1450,407,1,15
7564,408,4,15
1453,408,1,16
542,408,1,16
986,408,1,16
467,408,1,15
622,408,1,15
619,408,1,15
408,7564,4,15
408,1453,1,16
408,542,1,16
408,986,1,16
408,467,1,15
408,622,1,15
408,619,1,15
2832,409,5,30
1481,409,3,28
2164,409,2,31
2130,409,2,26
2169,409,1,31
1287,409,1,30
1128,409,1,27
1970,409,1,27
7603,409,1,27
409,797,10,29
409,2164,2,31
409,1481,2,27
409,2130,2,26
409,2169,1,31
409,2835,1,30
409,1287,1,30
409,2832,1,30
409,1128,1,27
409,1970,1,27
409,7603,1,27
409,2138,1,27
633,410,6,44
1027,410,5,34
800,410,2,41
2208,410,1,46
742,410,1,46
2938,410,1,41
2157,410,1,40
486,410,1,34
410,742,5,41
410,633,5,44
410,1027,5,34
410,486,5,34
410,800,2,41
410,2208,1,46
410,2938,1,41
410,2157,1,40
2956,411,1,42
7588,411,1,42
411,2956,1,42
411,7588,1,42
5342,412,2,45
417,412,1,98
3337,412,1,82
496,412,1,80
1380,412,1,79
759,412,1,71
1853,412,1,64
7550,412,1,45
412,5342,3,64
412,417,1,98
412,496,1,80
412,1380,1,79
412,759,1,71
412,975,1,71
412,1853,1,64
412,7550,1,45
412,1307,1,45
412,716,-10,64
1372,413,2,65
1857,413,2,65
890,413,1,65
572,413,1,65
413,1857,2,65
413,1372,1,65
413,1155,1,65
413,890,1,65
413,572,1,65
828,414,10,73
545,415,10,79
829,415,8,79
3324,415,1,79
7558,415,1,79
415,829,10,79
415,545,3,79
415,3324,1,79
415,7558,1,79
898,416,7,84
1071,416,4,83
432,416,1,84
490,416,1,83
416,898,7,84
416,1071,4,83
416,432,2,84
416,490,1,83
1199,417,3,85
520,417,2,98
1582,417,1,88
417,901,9,87
417,520,3,99
417,1199,3,87
417,1582,1,88
417,7591,-5,100
417,754,-10,97
417,7512,-10,96
771,419,2,10
774,419,1,15
1927,419,1,11
990,419,1,11
655,419,1,11
531,419,1,10
987,419,1,10
1214,419,1,10
606,419,1,9
419,774,1,15
419,1927,1,11
419,990,1,11
419,655,1,11
419,531,1,10
419,771,1,10
419,987,1,10
419,1214,1,10
419,606,1,9
1611,420,5,12
1926,420,2,12
772,420,2,12
1456,421,5,80
529,421,1,12
421,529,1,12
536,422,3,13
851,422,1,13
507,422,1,12
1419,422,1,12
1920,422,1,12
467,422,1,12
535,422,1,12
422,536,2,13
422,1419,2,12
422,535,2,12
422,507,1,12
422,1920,1,12
422,467,1,12
1718,423,2,20
1659,423,1,14
1108,423,1,14
423,1277,2,22
423,1718,2,20
423,1108,2,14
423,1659,1,14
1379,424,3,74
638,424,1,36
2188,424,1,35
1030,424,1,34
1437,424,1,14
537,424,1,13
424,638,1,36
424,2188,1,35
424,1138,1,35
424,1030,1,34
424,1437,1,15
424,537,1,13
424,645,-10,73
468,425,10,13
7570,425,8,14
425,468,10,13
425,7570,-10,17
515,426,10,17
933,426,1,16
2555,426,1,16
7518,426,1,16
7374,426,1,15
426,515,10,15
426,2555,1,16
426,7518,1,16
426,7374,1,15
1189,427,4,70
462,427,1,75
1509,427,1,45
1777,427,1,43
427,1189,4,70
427,1509,1,45
427,1777,1,43
7588,428,5,40
428,7600,-10,52
831,430,10,80
817,430,5,63
1055,430,5,59
7595,430,1,59
430,831,10,80
430,817,5,63
430,1055,5,59
430,7595,2,59
430,7509,-2,62
861,431,6,62
610,431,2,61
1549,431,2,60
2340,431,1,63
3201,431,1,63
1552,431,1,60
7398,431,-5,80
431,861,9,63
431,1552,3,60
431,610,2,61
431,1549,2,61
431,2340,1,63
431,3201,1,63
431,493,-10,63
1887,432,2,81
637,432,2,83
604,432,1,100
1772,432,1,91
1195,432,1,84
3301,432,1,74
1822,432,1,74
896,432,1,73
3254,432,1,69
432,1887,2,81
432,637,2,83
432,604,1,100
432,1772,1,91
432,1195,1,84
432,1793,1,81
432,3301,1,74
432,1822,1,74
432,896,1,73
432,3254,1,69
1063,433,2,64
572,433,1,74
2369,433,1,68
3254,433,1,68
2370,433,1,67
890,433,1,64
751,433,1,64
7541,433,1,64
433,1063,2,64
433,572,1,74
433,2369,1,68
433,3254,1,68
433,2370,1,67
433,890,1,64
433,751,1,64
433,7595,-1,64
433,7541,-10,64
2421,434,8,104
1821,434,3,102
1278,434,2,90
435,434,2,66
460,434,1,63
434,2421,2,104
434,1278,2,90
434,460,1,63
2261,435,1,79
1855,435,1,67
627,435,1,66
1190,435,1,66
435,1855,1,78
435,2368,1,66
435,627,1,66
435,1190,1,66
435,1825,1,66
501,436,9,20
937,436,3,49
1419,436,1,12
768,436,1,5
436,1419,1,13
436,7437,-10,12
472,437,4,14
2014,437,1,14
720,437,1,14
669,437,1,14
437,472,3,15
437,2014,1,14
437,720,1,14
437,1979,1,14
437,669,1,14
521,438,3,41
505,438,1,12
438,521,1,41
438,505,1,12
438,439,1,12
438,5140,-1,40
625,439,3,4
1044,439,2,50
994,439,1,13
1402,439,1,11
439,625,3,4
439,1044,2,50
439,994,1,14
439,1402,1,11
514,440,3,15
440,514,4,32
1238,441,5,13
775,441,3,12
514,441,1,15
721,441,1,14
1237,441,1,13
2501,441,1,13
1613,441,1,11
441,1238,5,13
441,775,3,12
441,721,1,14
441,1237,1,13
441,2501,1,13
441,1613,1,11
537,442,2,12
1106,442,1,14
2500,442,1,13
1630,442,1,13
1947,442,1,13
851,442,1,13
442,1637,3,14
442,1218,2,14
442,537,2,12
442,1106,1,14
442,2500,1,13
442,1630,1,13
442,1947,1,13
442,851,1,13
442,7402,-10,13
442,7511,-10,12
7564,443,3,14
491,443,1,43
2491,443,1,13
824,443,-1,88
443,517,2,31
443,2491,1,13
443,2496,1,13
443,7387,-1,29
443,7564,-10,17
927,444,4,15
1014,444,3,15
784,444,3,15
1683,444,2,15
2048,444,1,15
851,444,1,13
563,444,1,13
1630,444,1,13
508,444,1,13
566,444,1,12
3172,444,-5,66
444,1014,3,15
444,927,3,15
444,1928,1,15
444,2048,1,15
444,851,1,13
444,563,1,13
444,1630,1,13
444,508,1,13
444,566,1,13
444,7589,1,13
444,7524,-10,15
446,445,10,13
1625,445,1,13
445,446,10,13
445,7564,1,15
445,1625,1,14
768,446,1,6
446,768,1,6
732,447,3,17
999,447,3,13
1120,447,2,16
1971,447,1,13
5342,447,-5,52
447,732,3,17
447,999,3,13
447,1120,2,16
447,1971,1,13
1265,448,5,15
1007,448,5,15
923,448,3,14
1962,448,2,15
1103,448,2,14
448,1265,5,15
448,1007,5,15
448,923,4,14
448,1103,2,14
448,1962,1,15
7587,449,2,15
1004,449,1,14
670,449,1,14
449,1004,1,14
449,670,1,14
449,7587,-10,15
1246,450,5,15
7564,450,3,15
450,7564,3,15
598,451,2,64
695,451,1,62
555,451,1,62
5342,451,1,61
451,598,2,64
451,695,1,62
451,555,1,62
693,452,3,44
7565,452,2,38
689,452,1,44
1328,452,1,40
7603,452,1,19
452,7565,2,38
452,689,1,44
452,693,1,43
452,1328,1,40
452,7603,1,19
950,453,10,32
876,453,1,47
519,453,1,36
453,950,8,32
453,876,1,47
453,519,1,36
603,454,2,84
1592,454,1,90
1068,454,1,68
754,454,1,63
1149,454,1,38
454,603,5,84
454,1592,1,90
454,1068,1,68
454,754,1,63
454,1149,1,38
454,7552,-1,85
690,455,5,44
954,455,1,50
636,455,1,42
455,690,5,44
455,5342,1,54
455,636,1,42
3035,456,8,57
1826,456,1,56
1335,456,1,51
1154,456,1,46
2979,456,1,46
456,1826,1,56
456,1335,1,51
456,1154,1,46
456,2979,1,46
1854,457,2,64
3133,457,2,64
2395,457,1,80
2297,457,1,54
457,3133,2,64
457,1854,2,64
457,2395,1,80
457,2297,1,54
525,458,10,63
974,458,1,62
7595,458,1,62
458,525,1,63
458,974,1,62
1199,459,5,96
617,459,2,78
1886,459,1,79
1884,459,1,79
1066,459,1,73
459,617,2,80
459,1066,2,73
459,1886,1,79
459,1884,1,79
1544,460,2,64
705,460,2,63
512,460,1,7
769,460,1,7
1855,460,1,64
1129,460,1,63
1366,460,1,63
1559,460,1,63
460,705,2,63
460,769,1,7
460,512,1,7
460,1855,1,64
460,1129,1,63
460,1366,1,63
460,1559,1,63
7419,461,8,63
601,462,2,74
3326,462,1,79
1379,462,1,73
1878,462,1,73
462,601,2,74
462,3326,1,79
462,1878,1,73
666,463,2,70
585,463,2,69
463,585,2,69
463,666,1,70
463,580,1,70
985,464,8,101
497,464,5,96
464,985,8,101
464,497,5,96
464,1898,3,95
652,465,8,100
559,465,5,99
465,652,8,100
465,560,5,99
465,559,5,99
658,466,1,12
654,466,1,9
466,658,1,12
466,654,1,9
2538,467,2,14
2537,467,1,14
467,2538,1,14
467,2537,1,14
467,701,-10,79
502,468,2,13
468,502,2,13
468,7552,1,9
906,469,-1,133
2336,469,-9,109
1227,470,8,12
2546,470,1,14
470,2546,1,14
1652,472,2,14
1235,472,2,14
2480,472,1,12
472,1652,2,14
472,1235,2,14
472,2480,1,12
986,473,2,15
999,473,1,13
998,473,1,12
473,986,1,15
473,999,1,13
473,998,1,12
745,474,2,41
2901,474,2,37
1912,474,2,35
475,474,2,14
7394,474,1,63
2937,474,1,40
669,474,1,14
474,745,2,41
474,1912,2,35
474,475,2,14
474,7394,1,63
474,2937,1,40
474,2901,1,37
474,669,1,14
474,7603,-10,47
7406,475,2,63
1627,475,1,15
1980,475,1,14
475,7406,3,63
475,1980,2,14
475,724,1,15
475,1627,1,15
2082,476,4,16
927,476,2,14
2569,476,2,14
2031,476,1,15
